"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2019","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14850","Lismore (C)","A","Annual","2017","2017",43930,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14850","Lismore (C)","A","Annual","2018","2018",43803,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14850","Lismore (C)","A","Annual","2019","2019",43692,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2001","2001",20451,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2002","2002",20442,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2003","2003",20418,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2004","2004",20357,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2005","2005",20272,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2006","2006",20186,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2007","2007",20277,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2008","2008",20352,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2009","2009",20621,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2010","2010",20732,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2011","2011",20850,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2012","2012",21000,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2013","2013",21118,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2014","2014",21283,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2015","2015",21400,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2016","2016",21484,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2017","2017",21577,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2018","2018",21616,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14870","Lithgow (C)","A","Annual","2019","2019",21605,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2001","2001",158027,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2002","2002",161908,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2003","2003",163835,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2004","2004",165627,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2005","2005",167472,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2006","2006",169868,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2007","2007",172875,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2008","2008",177372,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2009","2009",181712,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2010","2010",184910,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2011","2011",188088,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2012","2012",191799,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2013","2013",196122,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2014","2014",200725,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2015","2015",206205,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2016","2016",211983,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2017","2017",217788,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2018","2018",223025,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14900","Liverpool (C)","A","Annual","2019","2019",227585,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2001","2001",7977,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2002","2002",7940,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2003","2003",7859,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2004","2004",7797,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2005","2005",7736,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2006","2006",7717,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2007","2007",7720,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2008","2008",7717,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2009","2009",7718,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2010","2010",7738,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2011","2011",7761,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2012","2012",7786,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2013","2013",7812,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2014","2014",7831,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2015","2015",7837,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2016","2016",7847,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2017","2017",7871,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2018","2018",7886,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14920","Liverpool Plains (A)","A","Annual","2019","2019",7903,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2001","2001",3550,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2002","2002",3470,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2003","2003",3404,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2004","2004",3330,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2005","2005",3267,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2006","2006",3237,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2007","2007",3203,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2008","2008",3171,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2009","2009",3159,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2010","2010",3133,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2011","2011",3098,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2012","2012",3085,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2013","2013",3096,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2014","2014",3117,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2015","2015",3121,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2016","2016",3173,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2017","2017",3240,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2018","2018",3290,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","14950","Lockhart (A)","A","Annual","2019","2019",3285,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2001","2001",56055,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2002","2002",57642,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2003","2003",59167,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2004","2004",60440,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2005","2005",61961,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2006","2006",63505,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2007","2007",65143,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2008","2008",66244,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2009","2009",67268,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2010","2010",68561,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2011","2011",69924,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2012","2012",72012,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2013","2013",73870,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2014","2014",75695,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2015","2015",77374,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2016","2016",79063,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2017","2017",81049,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2018","2018",83104,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15050","Maitland (C)","A","Annual","2019","2019",85166,,
"ERP","Estimated Resident Population","LGA2019","Local Government Areas (2019)","15240","Mid-Coast (A)","A","Annual","2001","2001",81291,,
